Id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_187,feature_188,feature_189,feature_190,feature_191,feature_192,feature_193,feature_194,feature_195,feature_196,feature_197,feature_198,feature_199,feature_200,feature_201,feature_202,feature_203,feature_204,feature_205,feature_206,feature_207,feature_208,feature_209,feature_210,feature_211,feature_212,feature_213,feature_214,feature_215,feature_216,feature_217,feature_218,feature_219,feature_220,feature_221,feature_222,feature_223,feature_224,feature_225,feature_226,feature_227,feature_228,feature_229,feature_230,feature_231,feature_232,feature_233,feature_234,feature_235,feature_236,feature_237,feature_238,feature_239,feature_240,feature_241,feature_242,feature_243,feature_244,feature_245,feature_246,feature_247,feature_248,feature_249,feature_250,feature_251,feature_252,feature_253,feature_254,feature_255,feature_256,feature_257,feature_258,feature_259,feature_260,feature_261,feature_262,feature_263,feature_264,feature_265,feature_266,feature_267,feature_268,feature_269,feature_270,feature_271,feature_272,feature_273,feature_274,feature_275,feature_276,feature_277,feature_278,feature_279,feature_280,feature_281,feature_282,feature_283,feature_284,feature_285,Energy_consumption
3675,4,8,MT,A,2,1,1,1,0,10,1,2,1,5,5,-2,3,3,0,4,7,1,5,0,1,41,2,2,1,4,1,0,-2,-2,-2,0,-2,-2,1,0,0,1,3,22,5,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,3,1,0,-2,-2,0,-2,-2,1,3,0,-2,3,1,0,0,0,0,0,1,0,1,1,1,5,1,2,3,2,3,3,1,1,3,3,1,3,3,1,1,-2,-2,-2,-2,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,-2,3,1,5,1,1,3,70,68,68,0,-2,-2,1,0,1,0,-2,1,1,0,42,1,1,3,-2,-2,-2,76,80,78,1,0,1,0,5,0,0,2,0,-2,1,-2,42,2,0,-2,4,12,3,3,0,1,2,1,0,-2,0,0,0,0,0,0,1,0,1,-2,0,0,0,1,0,1,1,-2,-2,0,-2,-2,1,68,1,0,1,3,1,1,0,0,3,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,-2,-2,-2,0,3068,3068,3068,0,0,4624.138381207679,1089,1108,55,VC,5B-5C,5818,5002,1999,1350.2664383871065,0.10697074565329426,0.0,8.942754336615398,17.79604223141168,2.3339071778900564,92.16930082338034,68.18237531035045,20.991939127002464,0.0,2.994986386027415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,1673.8381625761945
3676,3,5,MT,A,3,0,-2,0,-2,20,0,-2,1,5,7,-2,2,2,1,2,4,7,5,0,4,10,1,2,1,4,0,0,-2,-2,-2,0,-2,-2,0,1,0,1,4,23,2,1,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,2,3,0,-2,-2,0,-2,-2,1,3,1,2,1,0,0,0,0,0,0,1,0,1,3,3,2,1,1,4,2,3,3,1,5,4,3,3,3,2,3,3,2,2,3,4,3,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,-2,2,5,2,1,1,1,79,78,79,0,-2,-2,-2,-2,-2,0,-2,1,1,0,1,1,1,1,-2,-2,-2,75,75,75,-2,-2,-2,0,1,2,0,0,0,-2,5,-2,2,1,0,-2,1,4,1,0,0,0,1,1,0,-2,0,0,0,0,0,0,-9,-9,-9,-2,-9,-9,-9,-9,-9,1,-2,-2,-2,-9,-9,-9,1,64,1,0,1,2,2,2,0,0,3,0,-2,-2,-2,-2,-2,-2,0,0,3,0,-2,-2,0,-2,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,1040,1040,1040,0,0,2347.190530851189,3924,5099,404,HH,1A-2A,255,65,25,0.0,0.07974182857791025,5.7845889404005035,15.172341578933608,17.58210074010509,9.335628711560227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,-2,2272.441398453144
3677,4,10,MT,A,2,0,-2,1,0,10,1,2,1,4,4,-2,3,2,1,5,8,2,1,1,2,30,2,1,2,3,1,0,-2,-2,-2,0,-2,-2,1,1,0,2,3,22,41,1,2,22,3,2,1,1,2,41,0,-2,-2,-2,-2,-2,1,1,14,1,5,3,1,14,1,2,2,1,1,1,0,0,0,0,0,1,3,1,3,1,2,2,3,3,3,1,5,2,3,2,3,3,4,3,3,3,2,2,0,1,0,0,0,1,0,0,0,1,1,1,0,2,1,1,1,-2,3,1,41,1,1,3,70,60,60,1,3,1,-2,0,0,0,-2,1,1,0,5,1,1,4,-2,-2,-2,68,68,68,-2,0,0,0,4,0,0,1,0,-2,1,-2,42,2,0,-2,3,6,3,3,0,0,2,1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2,-2,1,0,-2,2,77,0,0,1,3,2,2,0,5,8,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,0,1568,1568,1568,400,400,3771.7252564650926,249,361,3,MR,3C,3060,2884,313,392.0925160402329,0.10697074565329426,0.0,11.710379265063358,16.998623945632573,6.243201700855901,91.64222678570681,60.4590874741826,25.974247475003267,5.208891836520957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,1500.8997250321027
3678,1,2,MT,A,5,-2,-2,-2,-2,-2,-2,-2,2,3,7,0,2,1,1,3,5,1,-2,0,0,20,2,2,2,4,1,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,1,3,22,41,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,12,6,0,-2,-2,0,-2,-2,1,12,0,-2,2,1,0,1,1,0,0,0,0,1,1,1,41,0,-2,-2,-2,-2,-2,0,-2,-2,-2,1,2,1,4,3,-2,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-2,1,-2,3,1,5,1,0,2,80,68,65,0,-2,-2,-2,-2,-2,0,-2,1,1,0,5,1,0,2,-2,-2,-2,70,75,70,-2,-2,-2,-2,0,0,-2,-2,0,-2,1,2,2,-2,-2,-2,2,8,2,4,0,1,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-9,-2,-2,-9,-9,-9,-9,0,2,2,-2,-2,0,-2,-2,1,85,0,0,1,4,1,1,0,5,2,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,0,994,994,994,0,0,5271.556676329892,793,913,0,VC,5A,5489,5239,2442,1170.2424531432048,0.0991910550603274,0.651549087160974,9.436764689268797,17.018073172114995,1.9449226482417137,67.52965926960053,37.588936545773116,21.076932246730625,8.863790477096785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,5,5,-2,-2,611.6781728720189
3679,4,10,MT,A,2,0,-2,1,0,10,1,2,2,6,8,-2,4,2,0,2,6,4,1,1,1,42,1,5,3,4,1,1,7,0,-2,1,2,1,1,0,0,1,3,1,41,0,-2,-2,-2,-2,0,-2,-2,-2,1,13,1,5,6,4,0,-2,-2,0,-2,-2,1,7,1,23,2,1,0,1,0,0,0,1,0,1,2,2,41,1,1,4,1,3,41,1,1,4,42,4,3,1,5,5,2,1,1,1,0,5,0,2,1,0,0,1,0,3,0,1,2,0,1,1,1,-2,3,1,5,1,0,2,70,70,70,0,-2,-2,-2,0,0,0,-2,1,1,0,5,1,0,2,-2,-2,-2,76,76,76,-2,0,0,0,2,1,0,0,0,-2,5,-2,2,2,0,-2,2,15,4,4,4,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-9,-9,-9,-2,-9,-9,-9,-9,0,1,1,-2,-2,0,-2,-2,2,45,1,0,1,3,2,2,0,2,4,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,-2,-2,-2,0,958,958,958,400,400,4506.6350644915665,1818,2058,217,HD,3B-4B,2917,2490,514,346.3790541159598,0.11086059094977767,0.0,12.109088407952907,19.371429576487465,5.36798650914713,48.76018325274389,40.02320173231246,0.0,2.478998407448888,3.8896508042186033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,763.9123253487833
3680,1,2,MT,A,2,1,0,1,0,20,0,-2,1,1,5,-2,3,2,0,4,7,5,5,1,0,50,1,2,2,3,1,0,-2,-2,-2,0,-2,-2,0,0,0,1,3,1,2,0,-2,-2,-2,-2,1,2,3,2,1,1,-2,-2,14,2,0,-2,-2,0,-2,-2,1,14,0,-2,2,0,1,0,0,0,0,0,0,0,-2,-2,-2,1,1,5,2,2,42,1,5,5,42,4,2,1,4,4,1,5,3,2,0,1,0,0,3,0,0,0,0,1,1,1,0,2,1,1,1,-2,3,1,5,1,1,1,75,70,65,1,1,5,1,0,-2,0,-2,1,2,-2,-2,-2,-2,-2,1,3,2,60,75,70,0,0,-2,-2,1,4,0,0,0,-2,1,-2,5,2,0,-2,2,3,4,2,0,0,1,0,1,1,1,0,0,1,0,1,0,-2,0,1,1,0,1,0,0,1,1,-2,-2,0,-2,-2,1,77,0,0,2,2,2,2,0,5,1,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,0,219,1723,2297,2078,574,4597.729035087038,340,514,45,VC,6A-6B,7478,7297,3487,1714.5601750160206,0.10308090035681082,0.3823717926443209,7.945009018067402,16.395697924677645,0.19449226482417134,285.2637497402604,243.00058059396798,35.260475151298145,7.0026939949942895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,1029.7363787276026
3681,2,4,MT,A,2,1,1,0,-2,31,1,3,1,7,8,-2,4,2,1,5,9,3,5,1,1,42,2,5,1,3,1,0,-2,-2,-2,0,-2,-2,1,0,0,2,4,21,41,1,4,22,42,1,1,2,3,2,1,5,-2,-2,10,7,0,-2,-2,0,-2,-2,1,15,1,2,2,1,0,1,1,0,0,0,0,1,9,2,41,1,1,10,3,2,2,1,5,10,2,3,4,1,3,5,3,1,2,4,0,0,0,0,1,0,3,1,1,1,3,1,4,0,1,1,1,-2,3,1,41,1,1,3,68,65,67,1,3,1,1,-2,0,1,4,1,1,0,41,1,1,3,-2,-2,-2,78,82,78,1,-2,0,-2,5,0,0,0,0,-2,1,-2,41,3,0,-2,4,30,0,2,4,0,1,0,0,-2,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,-2,-2,-9,-9,-9,1,39,1,0,1,3,4,2,2,0,7,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,5038,5038,5038,650,650,4304.242473302249,1103,1187,23,VC,5A,6075,5358,2609,1092.4805558212047,0.11280551359801938,0.9450379147806486,9.648761257927141,17.426506928245757,-0.03889845296483428,191.44982232552684,136.43476783603762,55.01524898175406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,2123.697993145444
3682,4,10,MT,A,5,-2,-2,-2,-2,-2,-2,-2,2,3,8,0,3,1,0,1,4,7,-2,0,1,20,1,2,3,2,1,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,1,3,22,42,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,21,3,0,-2,-2,0,-2,-2,1,30,1,23,2,1,0,0,0,0,1,0,0,0,-2,-2,-2,1,2,4,2,3,3,1,5,4,42,1,2,5,2,2,-2,-2,-2,-2,0,0,0,1,0,0,0,0,0,4,0,1,4,0,1,1,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,4,-2,-2,0,-2,5,2,3,-2,-2,-2,2,9,4,3,4,0,-2,-2,-9,-9,-2,-2,-2,-2,-2,-2,1,-2,0,-2,0,1,0,0,-2,1,-2,-2,-2,-9,-9,-9,1,26,1,0,1,4,3,3,0,4,4,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,0,0,766,766,766,4208.977923385401,2528,4777,406,HH,1A-2A,36,13,0,0.0,0.08168675122615197,5.711848833356265,14.95645516497878,17.290362342868836,12.42805572226455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,-2,1017.1990183525073
3683,1,2,MT,A,5,-2,-2,-2,-2,-2,-2,-2,2,4,8,0,2,1,0,2,4,1,-2,0,0,20,2,2,2,4,1,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,1,3,22,3,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,5,2,0,-2,-2,0,-2,-2,1,6,1,23,4,0,0,1,0,0,0,0,0,1,1,2,41,0,-2,-2,-2,-2,-2,0,-2,-2,-2,2,4,3,3,5,2,3,2,3,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,-2,5,5,3,1,0,1,50,50,50,0,-2,-2,-2,-2,-2,0,-2,1,2,-2,-2,-2,-2,-2,1,2,4,75,75,75,-2,-2,-2,-2,1,3,-2,-2,0,-2,5,2,1,-2,-2,-2,1,1,0,4,4,0,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,0,0,1,-2,-2,-2,-9,-9,-9,2,50,1,0,1,3,1,1,0,0,5,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,309,1236,1236,927,0,7400.470603876765,517,693,12,VC,5A,6743,6359,3246,1368.9999333349706,0.11086059094977767,0.5622771376066794,8.892186347761115,16.648537868949067,1.3419966272867825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,-2,860.232480088041
3684,4,10,MT,A,2,0,-2,1,0,10,0,-2,1,1,2,-2,2,1,0,4,6,2,5,0,0,41,2,3,1,4,1,0,-2,-2,-2,0,-2,-2,1,0,0,3,3,1,3,0,1,-2,2,4,1,1,3,3,1,5,-2,-2,7,6,0,-2,-2,0,-2,-2,1,10,1,2,3,0,1,0,0,0,0,0,0,1,2,1,41,1,1,2,2,3,3,1,5,2,3,2,2,4,2,2,1,5,2,2,2,0,0,0,2,1,0,0,0,1,0,1,0,1,1,1,1,-2,8,7,3,0,-2,2,65,60,60,0,-2,-2,-2,0,-2,0,-2,1,2,-2,-2,-2,-2,-2,1,3,1,75,75,65,-2,0,-2,0,4,0,0,1,0,-2,5,-2,3,2,0,-2,1,5,1,0,0,0,0,-2,0,-2,0,0,0,0,0,0,1,0,1,0,1,0,1,1,-2,1,-2,-2,-2,0,-2,-2,2,58,0,0,1,2,2,2,0,5,3,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,240,1440,1440,1200,0,4025.0859187669753,228,511,0,MR,4C,4858,3943,980,880.7407169524257,0.10891566830153596,0.07079518439599837,10.22834820710317,17.11531930452708,5.309638829699878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.173839723625704,1,-2,-2,-2,3677.283533303501
3685,4,10,MT,C,2,0,-2,1,0,10,1,2,1,5,6,-2,3,2,0,3,6,3,5,0,0,20,2,2,2,4,0,0,-2,-2,-2,0,-2,-2,1,1,0,2,4,21,2,0,3,22,41,2,1,1,4,42,1,2,-2,-2,10,2,0,-2,-2,0,-2,-2,1,18,0,-2,2,1,0,1,0,0,0,0,0,1,0,-2,3,1,2,2,2,3,3,1,2,2,3,2,4,1,4,4,3,1,2,3,2,0,0,0,2,0,2,0,2,0,2,3,1,1,1,1,1,-2,3,2,41,1,1,3,70,62,62,0,-2,-2,-2,0,0,0,-2,1,1,0,41,1,1,2,-2,-2,-2,78,85,78,-2,0,0,0,4,0,0,0,0,-2,2,-2,3,2,0,-2,3,4,4,2,0,1,2,1,0,-2,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,-2,1,-2,1,1,1,1,75,0,0,1,3,2,2,0,5,4,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,-2,-2,-2,0,2408,2408,2408,400,400,3075.5587043558153,2058,1926,460,HD,3B-4B,2754,2084,222,472.9954634391435,0.09141136446736052,0.006612737004021828,11.832909391902586,19.877109465030312,5.990361756584478,0.0,0.0,0.0,0.0,0.0,0.0,99.53219449282899,60.3326675020469,31.114678034306106,6.123199973459388,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,1,1904.2335049946432
3686,4,8,MT,A,2,1,1,1,1,10,1,2,1,2,4,-2,5,4,1,8,13,1,5,0,0,41,2,1,1,4,1,0,-2,-2,-2,0,-2,-2,0,0,0,1,2,1,2,0,-2,-2,-2,-2,1,1,2,2,1,5,-2,-2,5,0,0,-2,-2,0,-2,-2,1,7,0,-2,4,0,0,0,1,0,1,0,0,0,-2,-2,-2,1,1,5,2,3,1,1,5,5,2,2,1,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,-2,1,-2,3,1,1,1,1,1,69,69,69,0,-2,-2,0,0,0,0,-2,1,1,0,3,1,1,2,-2,-2,-2,64,70,70,0,0,0,0,0,0,0,0,0,-2,1,-2,1,2,0,-2,1,0,0,1,0,0,0,-2,0,-2,0,0,0,0,0,0,-9,-2,-9,-9,-9,-9,-9,-9,0,1,1,-2,-2,0,-2,-2,1,74,0,0,4,2,2,2,0,5,5,0,-2,-2,-2,-2,-2,-2,2,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,1718,1718,2388,1070,1070,1884.936778146644,973,1029,4,VC,5B-5C,5963,5074,2143,1327.7403442751704,0.10697074565329426,0.0,9.004991861359132,17.79604223141168,2.3339071778900564,117.51883914376837,82.0226393675033,35.49619977626505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,1228.8126317414149
3687,3,7,MT,A,5,-2,-2,-2,-2,-2,-2,-2,2,4,8,0,2,2,0,2,4,1,-2,0,0,20,2,2,2,3,1,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,1,3,22,2,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,0,0,0,-2,-2,0,-2,-2,1,0,0,-2,0,0,0,0,0,0,0,0,0,1,0,-2,3,0,-2,-2,-2,-2,-2,0,-2,-2,-2,1,1,1,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2,1,-2,3,5,1,1,1,2,80,60,75,0,-2,-2,-2,-2,-2,0,-2,1,1,0,2,1,0,2,-2,-2,-2,60,75,60,-2,-2,-2,0,3,0,-2,-2,0,-2,5,1,2,2,0,-2,1,1,1,0,0,0,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-9,-2,-2,-9,-9,-9,-9,0,1,-2,-2,-2,0,-2,-2,2,47,1,0,2,2,2,2,0,0,6,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,1153,1153,1153,0,0,4760.178271398444,2550,3362,730,HH,3A,2271,2012,516,213.74894396441258,0.10308090035681082,1.7679346872517177,13.013477439385305,18.962995820356703,5.290189603217461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,2,-2,-2,-2,818.6383643327437
3688,3,7,MT,A,2,0,-2,1,1,10,1,2,1,4,7,-2,4,2,0,2,6,1,2,1,0,41,1,1,1,3,0,0,-2,-2,-2,0,-2,-2,0,0,0,1,4,21,2,1,-2,-2,-2,-2,1,2,4,42,1,5,-2,-2,7,2,1,5,7,0,-2,-2,1,21,0,-2,3,0,1,1,0,0,0,0,0,0,-2,-2,-2,1,1,1,2,2,2,1,5,1,2,3,2,1,5,5,1,1,5,5,0,0,1,1,2,2,0,0,1,0,0,1,1,0,1,1,1,-2,3,5,5,1,1,1,60,50,60,1,1,5,-2,0,0,0,-2,1,1,0,5,1,1,1,-2,-2,-2,72,72,72,-2,0,0,0,4,0,3,0,0,-2,5,-2,41,3,0,-2,1,4,4,4,2,0,1,0,0,-2,0,0,0,0,0,0,0,-2,0,0,1,0,0,0,0,1,-2,-2,-2,-9,-9,-9,1,67,0,0,2,5,3,3,0,5,3,0,-2,-2,-2,-2,-2,-2,0,0,3,0,-2,-2,0,-2,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,1453,1453,1972,919,919,4553.206822725431,3184,3445,528,HH,1A-2A,1202,1144,128,88.94909239468653,0.07974182857791025,4.157466652881487,13.595009311209582,18.16557753457761,7.0795184395998385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,-2,1570.885432621903
3689,4,10,MT,A,2,0,-2,1,0,10,1,1,1,2,8,-2,3,1,0,2,5,2,5,0,1,41,2,3,2,3,1,0,-2,-2,-2,0,-2,-2,0,0,0,1,3,23,3,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,15,4,0,-2,-2,0,-2,-2,1,20,1,2,2,1,0,1,0,0,1,0,0,1,4,2,1,1,1,3,2,3,41,1,1,3,41,2,2,1,2,2,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,2,0,1,1,1,-2,3,1,3,1,1,3,71,69,69,0,-2,-2,-2,0,1,0,-2,1,2,-2,-2,-2,-2,-2,2,1,4,72,76,70,-2,0,0,0,1,1,0,0,0,-2,1,-2,1,2,0,-2,1,8,4,2,4,1,1,0,0,-2,0,0,0,1,0,0,0,1,0,-2,0,1,0,1,0,1,1,-2,-2,-9,-9,-9,1,33,2,0,1,4,2,2,0,4,5,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,-2,-2,-2,0,438,1344,1344,906,0,2805.444159394665,475,701,0,MR,4C,3906,3588,762,881.8532127072201,0.10113597770856912,0.1332272014045574,10.22640328445493,17.018073172114995,5.737521812313055,132.41208432267928,86.89719900079153,42.757568483475474,0.0,2.7573168384122773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,1221.211679539822
3690,1,2,MT,A,2,1,1,0,-2,10,1,1,1,4,7,-2,4,1,0,4,8,3,5,1,0,42,2,3,2,3,0,1,5,0,-2,0,-2,-2,1,1,0,3,4,21,3,1,3,22,41,2,1,2,2,42,1,5,-2,-2,7,7,0,-2,-2,0,-2,-2,1,5,1,2,3,1,1,0,0,0,0,0,0,1,1,2,2,1,1,6,2,3,42,1,5,6,42,5,4,3,3,5,1,1,4,4,5,1,0,3,4,1,1,2,0,3,2,2,4,0,1,1,1,-2,3,3,5,1,1,3,68,62,66,1,2,7,1,-2,0,0,-2,1,1,0,5,1,1,3,-2,-2,-2,72,75,72,1,-2,0,-2,5,0,0,0,0,-2,5,-2,42,3,0,-2,3,12,4,3,4,1,2,1,0,-2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,-2,-2,1,0,-2,-2,2,36,1,0,1,2,4,2,2,0,4,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2365,2365,2365,250,250,2576.3723387832674,822,893,0,VC,5A,5575,5513,2477,1067.8481104812233,0.09724613241208567,0.8705473773529909,9.716833550615599,17.19311621045675,3.0146301047746564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.98260285766278,74.98260285766278,0.6612737004021826,0.0,1,-2,5,-2,3912.7741840758135
